text,font_size,bold,italic,x0,y0,x1,y1,page
What is vitamin D and what does it do?,12.0,1,0,246.0,160.11599731445312,469.3799743652344,174.0,0
to fight off invading bacteria and viruses.,10.0,0,0,246.0,258.7658996582031,403.4680480957031,271.4759216308594,0
How much vitamin D do I need?,12.0,1,0,246.0,279.5159912109375,426.69598388671875,293.3999938964844,0
International Units (IU):,10.0,0,0,246.0,322.9659729003906,344.7701110839844,335.6759948730469,0
Life Stage,9.0,1,0,268.125,344.4729919433594,310.1460266113281,354.885986328125,0
Recommended,9.0,1,0,457.6289978027344,335.4729919433594,522.6360473632812,345.885986328125,0
Amount,9.0,1,0,471.63299560546875,344.4729919433594,506.1299743652344,354.885986328125,0
Birth to 12 months,10.0,0,0,268.125,359.26287841796875,343.10498046875,371.972900390625,0
10 mcg (400 IU),10.0,0,0,458.4750061035156,359.26287841796875,524.5450439453125,371.972900390625,0
Children 1–13 years,10.0,0,0,268.125,374.4328918457031,346.66400146484375,387.1429138183594,0
15 mcg (600 IU),10.0,0,0,458.4750061035156,374.4328918457031,524.5450439453125,387.1429138183594,0
Teens 14–18 years,10.0,0,0,268.125,389.6029052734375,338.7950134277344,402.31292724609375,0
15 mcg (600 IU),10.0,0,0,458.4750061035156,389.6029052734375,524.5450439453125,402.31292724609375,0
Adults 19–70 years,10.0,0,0,268.125,404.7729187011719,342.08404541015625,417.4829406738281,0
15 mcg (600 IU),10.0,0,0,458.4750061035156,404.7729187011719,524.5450439453125,417.4829406738281,0
Adults 71 years and older,10.0,0,0,268.125,419.94293212890625,366.1640319824219,432.6529541015625,0
20 mcg (800 IU),10.0,0,0,458.4750061035156,419.94293212890625,524.5450439453125,432.6529541015625,0
Pregnant and breastfeeding teens,10.0,0,0,268.125,435.1129455566406,397.1239929199219,447.8229675292969,0
and women,10.0,0,0,268.125,449.1129455566406,318.54498291015625,461.8229675292969,0
15 mcg (600 IU),10.0,0,0,458.4750061035156,449.1129455566406,524.5450439453125,461.8229675292969,0
What foods provide vitamin D?,12.0,1,0,246.0,473.8223876953125,422.48516845703125,487.7063903808594,0
for the amount of vitamin D in a food or beverage.,10.0,0,0,246.0,517.2723999023438,442.92694091796875,529.9823608398438,0
•,10.0,0,0,246.0,531.0723876953125,254.8800048828125,543.7823486328125,0
usually not fortified.,10.0,0,0,252.3800048828125,572.472412109375,330.9590148925781,585.182373046875,0
