text,font_size,bold,italic,x0,y0,x1,y1,page
Glucose-ML: A collection of longitudinal diabetes,17.21540069580078,0,0,123.56199645996094,96.52021026611328,488.4425964355469,118.91744995117188,0
datasets for development of robust AI solutions,17.21540069580078,0,0,133.17599487304688,116.44519805908203,478.8269348144531,138.84243774414062,0
Temiloluwa Prioleau,9.962599754333496,0,0,169.25900268554688,179.1688690185547,257.1789245605469,192.13021850585938,0
∗,6.973800182342529,0,0,257.1780090332031,179.66343688964844,261.2576904296875,191.7490234375,0
Department of Computer Science,9.962599754333496,0,0,146.40000915527344,190.4365234375,280.0382995605469,202.4414520263672,0
Emory University,9.962599754333496,0,0,177.58200073242188,201.34552001953125,248.8544158935547,213.35044860839844,0
"Atlanta, GA 30322",9.962599754333496,0,0,175.17100524902344,212.2545166015625,251.2653045654297,224.2594451904297,0
tpriole@emory.edu,9.962599754333496,0,0,168.77101135253906,224.02029418945312,257.6871643066406,235.9554901123047,0
Baiying Lu,9.962599754333496,0,0,370.09100341796875,179.1688690185547,417.4332580566406,192.13021850585938,0
†,6.973800182342529,0,0,419.92401123046875,179.66343688964844,423.5713195800781,191.7490234375,0
Department of Computer Science,9.962599754333496,0,0,328.18902587890625,190.4365234375,461.82733154296875,202.4414520263672,0
Dartmouth College,9.962599754333496,0,0,356.7560119628906,201.34552001953125,433.2587585449219,213.35044860839844,0
"Hanover, NH 03755",9.962599754333496,0,0,354.822998046875,212.2545166015625,435.1912536621094,224.2594451904297,0
baiying.lu.gr@dartmouth.edu,9.962599754333496,0,0,324.41400146484375,224.02029418945312,465.6242370605469,235.9554901123047,0
Yanjun Cui,9.962599754333496,0,0,280.12701416015625,250.98387145996094,329.3821105957031,263.9452209472656,0
†,6.973800182342529,0,0,331.8730163574219,251.47947692871094,335.52032470703125,263.5650634765625,0
Department of Computer Science,9.962599754333496,0,0,239.18101501464844,262.25152587890625,372.8193054199219,274.2564697265625,0
Dartmouth College,9.962599754333496,0,0,267.7490234375,273.1605224609375,344.25177001953125,285.16546630859375,0
yanjun.cui.gr@dartmouth.edu,9.962599754333496,0,0,235.4070281982422,284.9263000488281,376.6172180175781,296.86151123046875,0
Abstract,11.9552001953125,0,0,283.7580261230469,322.97998046875,328.2433166503906,338.53369140625,0
lection and openly provide our code:,9.89763069152832,0,0,143.86599731445312,566.2345581054688,288.3042907714844,578.239501953125,0
https://anonymous.4open.science/r/,9.962599754333496,0,0,288.3042907714844,567.0913696289062,469.2138671875,579.0265502929688,0
GlucoseML_Diabetes_Datasets_NeurIPS2025-F5FC/,9.962599754333496,0,0,143.86599731445312,578.0003662109375,379.7208251953125,589.935546875,0
.,9.962599754333496,0,0,379.67401123046875,577.1435546875,382.1646728515625,589.1484985351562,0
1,11.9552001953125,0,0,108.0,607.1439819335938,113.97760009765625,622.6976928710938,0
Introduction,11.9552001953125,0,0,125.93280029296875,607.1439819335938,190.8136749267578,622.6976928710938,0
∗,5.97760009765625,0,0,119.8219985961914,682.7616577148438,123.63570404052734,693.1267700195312,0
not,9.055620193481445,0,0,478.10101318359375,682.9840087890625,489.7892761230469,693.6898803710938,0
for,9.055620193481445,0,0,489.7892761230469,682.9840087890625,504.1529541015625,693.7885131835938,0
acknowledging funding agencies.,8.966400146484375,0,0,108.0,692.947021484375,228.05111694335938,703.7515258789062,0
†,5.97760009765625,0,0,120.20999908447266,703.6736450195312,123.64114379882812,714.0387573242188,0
Equal contribution.,8.966400146484375,0,0,124.13999938964844,703.8960571289062,193.19921875,714.7005615234375,0
Preprint. Under review.,8.966400146484375,0,0,108.0,731.592041015625,192.1676025390625,742.3965454101562,0
arXiv:2507.14077v1  [cs.AI]  18 Jul 2025,20.0,0,0,10.940000534057617,228.239990234375,37.619998931884766,563.760009765625,0
91,9.962599754333496,0,0,382.6610107421875,72.757568359375,392.62359619140625,84.76250457763672,1
",",9.862470626831055,0,0,392.6239929199219,72.757568359375,395.0648193359375,84.76250457763672,1
85,9.962599754333496,0,0,395.0648193359375,72.757568359375,407.5235900878906,84.76250457763672,1
",",9.862470626831055,0,0,407.52398681640625,72.757568359375,409.9648132324219,84.76250457763672,1
79,9.962599754333496,0,0,409.9648132324219,72.757568359375,422.4245910644531,84.76250457763672,1
",",9.862470626831055,0,0,422.42401123046875,72.757568359375,424.8648376464844,84.76250457763672,1
18,9.962599754333496,0,0,424.8648376464844,72.757568359375,437.3245849609375,84.76250457763672,1
",",9.862470626831055,0,0,437.3240051269531,72.757568359375,439.76483154296875,84.76250457763672,1
71,9.962599754333496,0,0,439.76483154296875,72.757568359375,452.2245788574219,84.76250457763672,1
"]. Yet, access",9.862470626831055,0,0,452.2250061035156,72.757568359375,504.0000305175781,84.76250457763672,1
41,9.962599754333496,0,0,384.4960021972656,132.78253173828125,394.4585876464844,144.78746032714844,1
",",10.061732292175293,0,0,394.4580078125,132.78253173828125,396.99847412109375,144.78746032714844,1
22,9.962599754333496,0,0,396.99847412109375,132.78253173828125,409.6265869140625,144.78746032714844,1
",",10.061732292175293,0,0,409.6260070800781,132.78253173828125,412.1664733886719,144.78746032714844,1
30,9.962599754333496,0,0,412.1664733886719,132.78253173828125,424.7945861816406,144.78746032714844,1
",",10.061732292175293,0,0,424.79400634765625,132.78253173828125,427.33447265625,144.78746032714844,1
37,9.962599754333496,0,0,427.33447265625,132.78253173828125,439.96258544921875,144.78746032714844,1
",",10.061732292175293,0,0,439.9620056152344,132.78253173828125,442.5024719238281,144.78746032714844,1
102,9.962599754333496,0,0,442.5024719238281,132.78253173828125,460.1108703613281,144.78746032714844,1
",",10.061732292175293,0,0,460.1109924316406,132.78253173828125,462.6514587402344,144.78746032714844,1
81,9.962599754333496,0,0,462.6514587402344,132.78253173828125,475.2795715332031,144.78746032714844,1
]). The,10.061732292175293,0,0,475.27899169921875,132.78253173828125,503.9964294433594,144.78746032714844,1
•,9.962599754333496,0,0,135.39700317382812,299.8735656738281,138.8839111328125,311.8785095214844,1
glucose samples.,9.962599754333496,0,0,143.86599731445312,343.5095520019531,211.38255310058594,355.5144958496094,1
•,9.962599754333496,0,0,135.39700317382812,358.1135559082031,138.8839111328125,370.1184997558594,1
