text,font_size,bold,italic,x0,y0,x1,y1,page
22,9.962599754333496,0,0,419.6699523925781,226.22903442382812,431.8546142578125,236.19163513183594,1
×,9.962599754333496,0,0,431.8546142578125,225.97998046875,441.8089599609375,243.2650909423828,1
3,9.962599754333496,0,0,441.8089599609375,226.22903442382812,449.0123291015625,236.19163513183594,1
z,9.962599754333496,0,0,117.2300033569336,240.97402954101562,122.75924682617188,250.93663024902344,1
e,6.973800182342529,0,0,122.76100158691406,244.70965576171875,126.54080200195312,251.68345642089844,1
Encoded latent motion vector,9.962599754333496,0,0,186.62899780273438,240.97402954101562,316.3121643066406,250.93663024902344,1
Vector,9.962599754333496,0,0,402.510009765625,240.97402954101562,430.7539978027344,250.93663024902344,1
z,9.962599754333496,0,0,117.2300033569336,255.71804809570312,122.75924682617188,265.6806640625,1
q,6.973800182342529,0,0,122.76100158691406,259.45465087890625,126.4083023071289,266.4284362792969,1
Quantized latent code from VQ-VAE,9.962599754333496,0,0,186.62899780273438,255.71804809570312,348.4216613769531,265.6806640625,1
Vector,9.962599754333496,0,0,402.510009765625,255.71804809570312,430.7539978027344,265.6806640625,1
E,9.962599754333496,0,0,117.2300033569336,270.2139892578125,122.48029327392578,287.49908447265625,1
VQ-VAE codebook,9.962599754333496,0,0,186.62899780273438,270.4630432128906,269.7868347167969,280.4256591796875,1
Codebook,9.962599754333496,0,0,402.510009765625,270.4630432128906,446.2259216308594,280.4256591796875,1
e,9.962599754333496,0,0,117.2300033569336,285.2080383300781,122.73931884765625,295.170654296875,1
i,6.973800182342529,0,0,122.74600219726562,288.9436340332031,125.56341552734375,295.91741943359375,1
i,9.962599754333496,0,0,186.62899780273438,285.2080383300781,190.05613708496094,295.170654296875,1
-th codebook vector,9.962599754333496,0,0,190.06100463867188,285.2080383300781,276.9747314453125,295.170654296875,1
Vector,9.962599754333496,0,0,402.510009765625,285.2080383300781,430.7539978027344,295.170654296875,1
E,9.962599754333496,0,0,117.2300033569336,299.9520568847656,124.58240509033203,309.9146728515625,1
",",9.962599754333496,0,0,125.15900421142578,299.9520568847656,127.91864776611328,309.9146728515625,1
D,9.962599754333496,0,0,127.91864776611328,299.9520568847656,139.486083984375,309.9146728515625,1
Encoder / Decoder functions,9.962599754333496,0,0,186.62899780273438,299.9520568847656,312.6658630371094,309.9146728515625,1
Function,9.962599754333496,0,0,402.510009765625,299.9520568847656,440.8460998535156,309.9146728515625,1
ˆ,9.962599754333496,0,0,120.1780014038086,312.1510314941406,125.1593017578125,322.1136474609375,1
M,9.962599754333496,0,0,117.2300033569336,314.697021484375,128.0991973876953,324.6596374511719,1
recon,6.973800182342529,0,0,128.1060028076172,313.3236389160156,146.67027282714844,320.29742431640625,1
Reconstructed motion sequence,9.962599754333496,0,0,186.62899780273438,314.6970520019531,323.8837890625,324.65966796875,1
T,9.962599754333496,0,0,402.510009765625,314.6970520019531,408.3281555175781,324.65966796875,1
×,9.962599754333496,0,0,408.3281555175781,314.447998046875,419.6699523925781,331.73309326171875,1
22,9.962599754333496,0,0,419.6699523925781,314.6970520019531,431.8546142578125,324.65966796875,1
×,9.962599754333496,0,0,431.8546142578125,314.447998046875,441.8089599609375,331.73309326171875,1
3,9.962599754333496,0,0,441.8089599609375,314.6970520019531,449.0123291015625,324.65966796875,1
L,9.962599754333496,0,0,117.2300033569336,329.1929931640625,124.09423828125,346.47808837890625,1
Total VQ-VAE loss,9.962599754333496,0,0,186.62899780273438,329.4420471191406,270.72332763671875,339.4046630859375,1
Scalar,9.962599754333496,0,0,402.510009765625,329.4420471191406,429.1001892089844,339.4046630859375,1
P,9.962599754333496,0,0,117.2300033569336,344.18603515625,125.06060791015625,354.1486511230469,1
"t,j",6.973800182342529,0,0,125.06200408935547,347.9226379394531,133.73043823242188,354.89642333984375,1
3D position of joint,9.962599754333496,0,0,186.62899780273438,344.18603515625,271.7992248535156,354.1486511230469,1
j,9.962599754333496,0,0,271.7992248535156,344.18603515625,279.1976318359375,354.1486511230469,1
at time,9.962599754333496,0,0,279.1976318359375,344.18603515625,314.6376037597656,354.1486511230469,1
t,9.962599754333496,0,0,314.6376037597656,344.18603515625,321.5625,354.1486511230469,1
Vector,9.962599754333496,0,0,402.510009765625,344.18603515625,430.7539978027344,354.1486511230469,1
˜,9.962599754333496,0,0,118.65599822998047,356.3850402832031,123.63729858398438,366.34765625,1
P,9.962599754333496,0,0,117.22999572753906,358.9310302734375,125.06060028076172,368.8936462402344,1
"t,j",6.973800182342529,0,0,125.06199645996094,362.6666259765625,133.73043823242188,369.6404113769531,1
Root-centered joint position,9.962599754333496,0,0,186.62899780273438,358.9310607910156,308.8999938964844,368.8936767578125,1
Vector,9.962599754333496,0,0,402.510009765625,358.9310607910156,430.7539978027344,368.8936767578125,1
ˆ,9.962599754333496,0,0,118.65599822998047,371.1300354003906,123.63729858398438,381.0926513671875,1
P,9.962599754333496,0,0,117.22999572753906,373.676025390625,125.06060028076172,383.6386413574219,1
"t,j",6.973800182342529,0,0,125.06199645996094,377.41162109375,133.73043823242188,384.3854064941406,1
Normalized joint position,9.962599754333496,0,0,186.62899780273438,373.6760559082031,297.4230651855469,383.638671875,1
Vector,9.962599754333496,0,0,402.510009765625,373.6760559082031,430.7539978027344,383.638671875,1
s,9.962599754333496,0,0,117.2300033569336,388.4200439453125,121.89250183105469,398.3826599121094,1
t,6.973800182342529,0,0,121.9000015258789,392.1566467285156,124.90570831298828,399.13043212890625,1
Scale factor at time,9.962599754333496,0,0,186.62899780273438,388.4200439453125,272.16790771484375,398.3826599121094,1
t,9.962599754333496,0,0,272.16790771484375,388.4200439453125,279.08648681640625,398.3826599121094,1
Scalar,9.962599754333496,0,0,402.510009765625,388.4200439453125,429.1001892089844,398.3826599121094,1
ˆ,9.962599754333496,0,0,117.91400146484375,403.1650390625,122.89530181884766,413.1276550292969,1
y,9.962599754333496,0,0,117.2300033569336,403.1650390625,122.11167907714844,413.1276550292969,1
"t,j",6.973800182342529,0,0,122.11500549316406,406.900634765625,130.783447265625,413.8744201660156,1
Flipped y-coordinate of joint,9.962599754333496,0,0,186.62899780273438,403.1650390625,312.1776123046875,413.1276550292969,1
j,9.962599754333496,0,0,312.1776123046875,403.1650390625,319.5736389160156,413.1276550292969,1
at time,9.962599754333496,0,0,319.5736389160156,403.1650390625,355.01458740234375,413.1276550292969,1
t,9.962599754333496,0,0,355.01458740234375,403.1650390625,361.9384765625,413.1276550292969,1
Scalar,9.962599754333496,0,0,402.510009765625,403.1650390625,429.1001892089844,413.1276550292969,1
˜,9.962599754333496,0,0,119.45999908447266,415.39105224609375,124.44129943847656,425.3536682128906,1
P,9.962599754333496,0,0,117.22999572753906,417.9100646972656,123.62598419189453,427.8726806640625,1
filtered,6.973800182342529,0,0,125.00999450683594,416.5356750488281,149.47410583496094,423.50946044921875,1
"t,j,d",6.973800182342529,0,0,123.62699127197266,422.9726867675781,138.78106689453125,429.94647216796875,1
Filtered value of joint,9.962599754333496,0,0,186.62899780273438,417.9100341796875,281.174072265625,427.8726501464844,1
j,9.962599754333496,0,0,281.174072265625,417.9100341796875,288.5786437988281,427.8726501464844,1
", axis",9.962599754333496,0,0,289.1570129394531,417.9100341796875,312.1805419921875,427.8726501464844,1
d,9.962599754333496,0,0,312.1805419921875,417.9100341796875,320.6835632324219,427.8726501464844,1
", at time",9.962599754333496,0,0,320.6880187988281,417.9100341796875,358.32672119140625,427.8726501464844,1
t,9.962599754333496,0,0,358.32672119140625,417.9100341796875,365.2425231933594,427.8726501464844,1
Scalar,9.962599754333496,0,0,402.510009765625,417.9100341796875,429.1001892089844,427.8726501464844,1
f,9.962599754333496,0,0,117.2300033569336,432.654052734375,122.10171508789062,442.6166687011719,1
(,9.962599754333496,0,0,123.18000030517578,432.654052734375,127.04548645019531,442.6166687011719,1
t,9.962599754333496,0,0,127.05500030517578,432.654052734375,130.65150451660156,442.6166687011719,1
),9.962599754333496,0,0,130.65199279785156,432.654052734375,134.51748657226562,442.6166687011719,1
Interpolation function,9.962599754333496,0,0,186.62899780273438,432.654052734375,282.4293212890625,442.6166687011719,1
Function,9.962599754333496,0,0,402.510009765625,432.654052734375,440.8460998535156,442.6166687011719,1
x,9.962599754333496,0,0,117.2300033569336,447.3990478515625,122.91864776611328,457.3616638183594,1
resampled,6.973800182342529,0,0,122.92400360107422,446.024658203125,157.8488006591797,452.9984436035156,1
(,9.962599754333496,0,0,158.3489990234375,447.3990478515625,162.21449279785156,457.3616638183594,1
t,9.962599754333496,0,0,162.22299194335938,447.3990478515625,165.81948852539062,457.3616638183594,1
∗,6.973800182342529,0,0,165.8209991455078,445.8014831542969,169.90066528320312,457.8870849609375,1
),9.962599754333496,0,0,170.4010009765625,447.3990478515625,174.26649475097656,457.3616638183594,1
Resampled coordinate at time,9.962599754333496,0,0,186.62899780273438,447.3990478515625,317.74676513671875,457.3616638183594,1
t,9.962599754333496,0,0,317.74676513671875,447.3990478515625,324.6654968261719,457.3616638183594,1
∗,6.973800182342529,0,0,324.6669921875,445.8014831542969,328.7466735839844,457.8870849609375,1
Scalar,9.962599754333496,0,0,402.510009765625,447.3990478515625,429.1001892089844,457.3616638183594,1
T,9.962599754333496,0,0,117.2300033569336,462.1430358886719,123.04816436767578,472.10565185546875,1
",",9.962599754333496,0,0,124.43600463867188,462.1430358886719,127.19564819335938,472.10565185546875,1
T,9.962599754333496,0,0,127.19564819335938,462.1430358886719,136.3421630859375,472.10565185546875,1
∗,6.973800182342529,0,0,137.72999572753906,460.5464782714844,141.80966186523438,472.632080078125,1
"Frame count (raw, resampled)",9.962599754333496,0,0,186.62899780273438,462.1430358886719,318.0755615234375,472.10565185546875,1
Integer,9.962599754333496,0,0,402.510009765625,462.1430358886719,432.9656982421875,472.10565185546875,1
T,9.962599754333496,0,0,117.2300033569336,476.8880310058594,123.04816436767578,486.85064697265625,1
r,6.973800182342529,0,0,123.052001953125,480.6246337890625,126.74811553955078,487.5984191894531,1
Number of frames in the ground truth motion,9.962599754333496,0,0,186.62899780273438,476.8880310058594,390.1849060058594,486.85064697265625,1
sequence,9.962599754333496,0,0,186.62899780273438,488.843017578125,224.58651733398438,498.8056335449219,1
Integer,9.962599754333496,0,0,402.510009765625,476.8880310058594,432.9656982421875,486.85064697265625,1
T,9.962599754333496,0,0,117.2300033569336,503.5880432128906,123.04816436767578,513.5506591796875,1
b,6.973800182342529,0,0,123.052001953125,507.3236083984375,126.55284881591797,514.2974243164062,1
Number of frames in the human-observed mo-,9.962599754333496,0,0,186.62899780273438,503.5880432128906,390.1649475097656,513.5506591796875,1
tion sequence,9.962599754333496,0,0,186.62899780273438,515.5430908203125,245.0696258544922,525.5056762695312,1
Integer,9.962599754333496,0,0,402.510009765625,503.5880432128906,432.9656982421875,513.5506591796875,1
T,9.962599754333496,0,0,117.2300033569336,530.2880859375,123.04816436767578,540.2506713867188,1
s,6.973800182342529,0,0,123.052001953125,534.023681640625,126.81088256835938,540.9974975585938,1
Number of frames in the model-generated mo-,9.962599754333496,0,0,186.62899780273438,530.2880859375,390.1549987792969,540.2506713867188,1
tion sequence,9.962599754333496,0,0,186.62899780273438,542.2430419921875,245.0696258544922,552.2056274414062,1
Integer,9.962599754333496,0,0,402.510009765625,530.2880859375,432.9656982421875,540.2506713867188,1
A,9.962599754333496,0,0,117.2300033569336,556.9880981445312,125.88750457763672,566.95068359375,1
",",9.962599754333496,0,0,125.89200592041016,556.9880981445312,128.65164184570312,566.95068359375,1
B,9.962599754333496,0,0,128.65164184570312,556.9880981445312,138.46942138671875,566.95068359375,1
Joint coordinate matrices for alignment,9.962599754333496,0,0,186.62899780273438,556.9880981445312,359.04168701171875,566.95068359375,1
Matrix,9.962599754333496,0,0,402.510009765625,556.9880981445312,432.4277038574219,566.95068359375,1
¯,9.962599754333496,0,0,119.07099914550781,569.1860961914062,124.05229949951172,579.148681640625,1
A,9.962599754333496,0,0,117.22999572753906,571.7320556640625,125.88749694824219,581.6946411132812,1
",",9.962599754333496,0,0,125.89199829101562,571.7320556640625,128.65164184570312,581.6946411132812,1
¯,9.962599754333496,0,0,128.65164184570312,569.1860961914062,136.88528442382812,581.6946411132812,1
B,9.962599754333496,0,0,130.3199920654297,571.7320556640625,138.46939086914062,581.6946411132812,1
Mean-centered coordinate matrices,9.962599754333496,0,0,186.62899780273438,571.7320556640625,339.24609375,581.6946411132812,1
Vector,9.962599754333496,0,0,402.510009765625,571.7320556640625,430.7539978027344,581.6946411132812,1
R,9.962599754333496,0,0,117.2300033569336,586.47705078125,125.81776428222656,596.4396362304688,1
Optimal rotation matrix (Procrustes),9.962599754333496,0,0,186.62899780273438,586.47705078125,350.28460693359375,596.4396362304688,1
Matrix,9.962599754333496,0,0,402.510009765625,586.47705078125,432.4277038574219,596.4396362304688,1
¯,9.962599754333496,0,0,120.1780014038086,598.6760864257812,125.1593017578125,608.638671875,1
M,9.962599754333496,0,0,117.2300033569336,601.2220458984375,128.0991973876953,611.1846313476562,1
(,6.973800182342529,0,0,128.1060028076172,599.84765625,131.21632385253906,606.8214721679688,1
g,6.973800182342529,0,0,131.22000122070312,599.84765625,135.10440063476562,606.8214721679688,1
),6.973800182342529,0,0,135.3560028076172,599.84765625,138.46632385253906,606.8214721679688,1
AI-enhanced motion sequence,9.962599754333496,0,0,186.62899780273438,601.2220458984375,316.47161865234375,611.1846313476562,1
T,9.962599754333496,0,0,402.510009765625,601.2220458984375,408.3281555175781,611.1846313476562,1
∗,6.973800182342529,0,0,409.7149963378906,599.62451171875,413.794677734375,611.7100830078125,1
×,9.962599754333496,0,0,416.5090026855469,600.9729614257812,424.24993896484375,618.258056640625,1
22,9.962599754333496,0,0,424.24993896484375,601.2220458984375,436.4346008300781,611.1846313476562,1
×,9.962599754333496,0,0,436.4346008300781,600.9729614257812,446.3889465332031,618.258056640625,1
3,9.962599754333496,0,0,446.3889465332031,601.2220458984375,453.5923156738281,611.1846313476562,1
¯,9.962599754333496,0,0,120.1780014038086,613.4200439453125,125.1593017578125,623.3826293945312,1
M,9.962599754333496,0,0,117.2300033569336,615.966064453125,128.0991973876953,625.9286499023438,1
(,6.973800182342529,0,0,128.1060028076172,614.5926513671875,131.21632385253906,621.5664672851562,1
h,6.973800182342529,0,0,131.22000122070312,614.5926513671875,135.8784942626953,621.5664672851562,1
),6.973800182342529,0,0,135.88400268554688,614.5926513671875,138.99432373046875,621.5664672851562,1
Human-prompt motion sequence,9.962599754333496,0,0,186.62899780273438,615.966064453125,328.9646911621094,625.9286499023438,1
T,9.962599754333496,0,0,402.510009765625,615.966064453125,408.3281555175781,625.9286499023438,1
∗,6.973800182342529,0,0,409.7149963378906,614.3695068359375,413.794677734375,626.455078125,1
×,9.962599754333496,0,0,416.5090026855469,615.7169799804688,424.24993896484375,633.0020751953125,1
22,9.962599754333496,0,0,424.24993896484375,615.966064453125,436.4346008300781,625.9286499023438,1
×,9.962599754333496,0,0,436.4346008300781,615.7169799804688,446.3889465332031,633.0020751953125,1
3,9.962599754333496,0,0,446.3889465332031,615.966064453125,453.5923156738281,625.9286499023438,1
¯,9.962599754333496,0,0,120.1780014038086,628.1650390625,125.1593017578125,638.1276245117188,1
M,9.962599754333496,0,0,117.2300033569336,630.7110595703125,128.0991973876953,640.6736450195312,1
(,6.973800182342529,0,0,128.1060028076172,629.336669921875,131.21632385253906,636.3104858398438,1
m,6.973800182342529,0,0,131.22000122070312,629.336669921875,138.28445434570312,636.3104858398438,1
),6.973800182342529,0,0,138.28900146484375,629.336669921875,141.39932250976562,636.3104858398438,1
Ground truth (MediaPipe) motion sequence,9.962599754333496,0,0,186.62899780273438,630.7110595703125,378.76776123046875,640.6736450195312,1
T,9.962599754333496,0,0,402.510009765625,630.7110595703125,408.3281555175781,640.6736450195312,1
∗,6.973800182342529,0,0,409.7149963378906,629.113525390625,413.794677734375,641.1990966796875,1
×,9.962599754333496,0,0,416.5090026855469,630.4619750976562,424.24993896484375,647.7470703125,1
22,9.962599754333496,0,0,424.24993896484375,630.7110595703125,436.4346008300781,640.6736450195312,1
×,9.962599754333496,0,0,436.4346008300781,630.4619750976562,446.3889465332031,647.7470703125,1
3,9.962599754333496,0,0,446.3889465332031,630.7110595703125,453.5923156738281,640.6736450195312,1
MPJPE,9.962599754333496,0,0,117.2300033569336,645.455078125,151.83010864257812,655.4176635742188,1
Mean Per Joint Position Error,9.962599754333496,0,0,186.62899780273438,645.455078125,319.65960693359375,655.4176635742188,1
Distance,9.962599754333496,0,0,402.510009765625,645.455078125,440.0590515136719,655.4176635742188,1
PA-MPJPE,9.962599754333496,0,0,117.2300033569336,660.2000732421875,168.57725524902344,670.1626586914062,1
Procrustes-Aligned MPJPE,9.962599754333496,0,0,186.62899780273438,660.2000732421875,307.3259582519531,670.1626586914062,1
Distance,9.962599754333496,0,0,402.510009765625,660.2000732421875,440.0590515136719,670.1626586914062,1
DTW,9.962599754333496,0,0,117.2300033569336,674.945068359375,142.26600646972656,684.9076538085938,1
Dynamic Time Warping score,9.962599754333496,0,0,186.62899780273438,674.945068359375,316.94976806640625,684.9076538085938,1
Distance,9.962599754333496,0,0,402.510009765625,674.945068359375,440.0590515136719,684.9076538085938,1
2,11.9552001953125,0,0,302.1990051269531,693.170654296875,308.04510498046875,705.1377563476562,1
1. Introduction,11.9552001953125,0,0,110.85399627685547,128.78659057617188,202.0960693359375,140.7537384033203,2
scenario testing for risk mitigation.,11.9552001953125,0,0,110.85399627685547,267.7655334472656,290.5646057128906,279.7326965332031,2
3,11.9552001953125,0,0,302.1990051269531,693.1707763671875,308.04510498046875,705.1378784179688,2
the quality of generated motions [53].,11.9552001953125,0,0,110.85399627685547,143.23257446289062,302.7947998046875,155.19972229003906,3
This study makes the following contributions:,11.9552001953125,0,0,128.41299438476562,403.2575988769531,362.80670166015625,415.2247619628906,3
1.,11.9552001953125,0,0,128.41299438476562,417.70361328125,137.51089477539062,429.6707763671875,3
of AI-enhanced guidance.,11.9552001953125,0,0,110.85399627685547,446.59564208984375,240.56796264648438,458.56280517578125,3
improving motion quality.,11.9552001953125,0,0,110.85399627685547,489.93267822265625,243.54476928710938,501.89984130859375,3
"namely MPJPE, PA-MPJPE, and DTW.",11.9552001953125,0,0,110.85399627685547,533.270751953125,322.15020751953125,545.2378540039062,3
environments using camera-based real-time sensing.,11.9552001953125,0,0,110.85399627685547,576.607666015625,375.5301818847656,588.5748291015625,3
4,11.9552001953125,0,0,302.1990051269531,693.170654296875,308.04510498046875,705.1378173828125,3
[11].,9.962599754333496,0,0,110.85399627685547,340.0140380859375,129.1154327392578,349.9766540527344,4
strategies.,11.9552001953125,0,0,110.85399627685547,488.4566955566406,162.35699462890625,500.4238586425781,4
paper are summarized in Table 1.,11.9552001953125,0,0,110.85399627685547,531.794677734375,283.2599792480469,543.7618408203125,4
2. Literature Review,11.9552001953125,0,0,110.85399627685547,564.1727294921875,234.9608917236328,576.139892578125,4
2.1. Human Motion Simulation Methods,11.9552001953125,0,0,110.85399627685547,587.585693359375,318.94622802734375,599.5528564453125,4
5,11.9552001953125,0,0,302.1990051269531,693.1707763671875,308.04510498046875,705.1378784179688,4
"ity, momentum, and joint torque.",11.9552001953125,0,0,110.85399627685547,201.01651000976562,289.5484313964844,212.98365783691406,5
Although this physics-based modeling,11.9552001953125,0,0,300.0689697265625,201.01651000976562,499.4219970703125,212.98365783691406,5
collections of recorded human motion.,11.9552001953125,0,0,110.85399627685547,359.9205627441406,312.3948059082031,371.8877258300781,5
"These datasets, whether collected",11.9552001953125,0,0,322.37738037109375,359.9205627441406,499.39794921875,371.8877258300781,5
gonomic analysis and human–robot interaction.,11.9552001953125,0,0,110.85399627685547,518.82470703125,354.2619323730469,530.7918701171875,5
2.2. AI for HMS,11.9552001953125,0,0,110.85399627685547,617.2056884765625,197.78028869628906,629.1728515625,5
6,11.9552001953125,0,0,302.1990051269531,693.170654296875,308.04510498046875,705.1378173828125,5
"prediction, and evaluation of human movement.",11.9552001953125,0,0,110.85399627685547,172.12454223632812,355.732421875,184.09169006347656,6
perceptual similarity [1].,11.9552001953125,0,0,110.85399627685547,446.59564208984375,236.10865783691406,458.56280517578125,6
7,11.9552001953125,0,0,302.1990051269531,693.170654296875,308.04510498046875,705.1378173828125,6
against real human motion data.,11.9552001953125,0,0,110.85399627685547,518.82470703125,278.41815185546875,530.7918701171875,7
2.4. HMS with Generative AI,11.9552001953125,0,0,110.85399627685547,545.2257080078125,263.6055908203125,557.19287109375,7
8,11.9552001953125,0,0,302.1990051269531,693.170654296875,308.04510498046875,705.1378173828125,7
descriptions.,11.9552001953125,0,0,110.85399627685547,258.7994689941406,174.70672607421875,270.7666320800781,8
3. Experiment Design and Data Collection,11.9552001953125,0,0,110.85399627685547,435.6365966796875,363.83795166015625,447.603759765625,8
