text,font_size,bold,italic,x0,y0,x1,y1,page
Emergency Facing The U.S. Power Grid,16.020000457763672,1,1,168.4241943359375,62.773292541503906,447.0474548339844,81.55455017089844,0
INCREASE IN U.S. POWER OUTAGES,13.979999542236328,1,0,193.55984497070312,154.1818389892578,421.4648132324219,170.5714874267578,0
•,12.0,0,0,54.0,185.935546875,59.51953125,200.63671875,0
•,12.0,0,0,54.000030517578125,236.81549072265625,59.519561767578125,251.51666259765625,0
•,12.0,0,0,54.0001220703125,315.77545166015625,59.5196533203125,330.47662353515625,0
•,12.0,0,0,54.0001220703125,400.37542724609375,59.5196533203125,415.07659912109375,0
innovate.,12.0,0,0,72.0001220703125,429.237548828125,124.68270111083984,443.305908203125,0
o,12.0,0,0,90.0001220703125,452.6696472167969,97.2012939453125,466.2633972167969,0
o,12.0,0,0,90.0001220703125,488.7896423339844,97.2012939453125,502.3833923339844,0
o,12.0,0,0,90.0001220703125,524.90966796875,97.2012939453125,538.50341796875,0
up with the demand.,12.0,0,0,108.0001220703125,551.697509765625,215.8826904296875,565.765869140625,0
o,12.0,0,0,90.00010681152344,575.129638671875,97.20127868652344,588.723388671875,0
expected additions.,12.0,0,0,108.0001220703125,601.9175415039062,209.8826904296875,615.9859008789062,0
o,12.0,0,0,90.00010681152344,625.3496704101562,97.20127868652344,638.9434204101562,0
o,12.0,0,0,90.00009155273438,675.5096435546875,97.20126342773438,689.1033935546875,0
generation.,12.0,0,0,108.0001220703125,702.2975463867188,168.7227020263672,716.3659057617188,0
o,12.0,0,0,90.0001220703125,725.7296752929688,97.2012939453125,739.3234252929688,0
deteriorates in all regions.,12.0,0,0,108.0001220703125,738.4775390625,244.74270629882812,752.5458984375,0
"RELIABLE, FIRM GENERATION SOURCES",13.979999542236328,1,0,178.3154754638672,67.83675384521484,436.7527770996094,84.22639465332031,1
•,10.020000457763672,0,0,54.0,100.92617797851562,58.60881042480469,113.20166015625,1
and electrification.,12.0,0,0,72.00003051757812,127.73760986328125,172.74261474609375,141.80596923828125,1
o,12.0,0,0,90.0,152.54974365234375,97.201171875,166.14349365234375,1
At a March 25,12.0,0,0,108.0,151.13763427734375,179.14454650878906,165.20599365234375,1
th,7.980000019073486,0,0,179.16000366210938,151.95741271972656,186.26026916503906,161.31288146972656,1
fail.,12.0,0,0,108.0,193.37762451171875,131.82257080078125,207.44598388671875,1
o,12.0,0,0,90.0,218.249755859375,97.201171875,231.843505859375,1
At the June 5,12.0,0,0,108.0,216.837646484375,173.50453186035156,230.906005859375,1
th,7.980000019073486,0,0,173.52000427246094,217.6574249267578,180.62026977539062,227.0128936767578,1
•,10.020000457763672,0,0,54.0,269.7062072753906,58.60881042480469,281.981689453125,1
o,12.0,0,0,90.0,321.3897705078125,97.201171875,334.9835205078125,1
when split-second latency and uptime are critical.,12.0,0,0,107.99996948242188,334.0776672363281,367.5026550292969,348.1460266113281,1
o,12.0,0,0,90.0,358.8897705078125,97.201171875,372.4835205078125,1
grid planning.,12.0,0,0,108.0,371.5776672363281,184.382568359375,385.6460266113281,1
o,12.0,0,0,90.0,396.44976806640625,97.201171875,410.04351806640625,1
falter.,12.0,0,0,108.0,423.17767333984375,143.3425750732422,437.24603271484375,1
o,12.0,0,0,90.0,447.9897766113281,97.201171875,461.5835266113281,1
baseload power.,12.0,0,0,108.00006103515625,474.7176818847656,197.10263061523438,488.7860412597656,1
o,12.0,0,0,90.0,499.5897521972656,97.201171875,513.1834716796875,1
the cost of living low for all Americans.,12.0,0,0,108.00001525878906,568.4976196289062,308.46258544921875,582.5659790039062,1
GRID RELIABILITY,13.979999542236328,1,0,246.36480712890625,614.4367065429688,374.8440246582031,630.8263549804688,1
•,12.0,0,0,54.0,646.195556640625,59.51953125,660.896728515625,1
o,12.0,0,0,90.00003051757812,684.3897705078125,97.20120239257812,697.9835205078125,1
o,12.0,0,0,90.0,720.509765625,97.201171875,734.103515625,1
o,12.0,0,0,90.00003051757812,73.52978515625,97.20120239257812,87.12353515625,2
•,12.0,0,0,54.0,122.3955078125,59.51953125,137.0966796875,2
o,12.0,0,0,90.0,160.52972412109375,97.201171875,174.12347412109375,2
Midcontinent Independent System Operator (MISO).,12.0,0,0,108.0,173.27764892578125,381.06256103515625,187.34600830078125,2
,12.0,0,0,125.99998474121094,195.91290283203125,131.49021911621094,209.23126220703125,2
prevent potential power outages.,12.0,0,0,143.99998474121094,223.49761962890625,318.9625549316406,237.56597900390625,2
,12.0,0,0,125.99998474121094,246.0728759765625,131.49021911621094,259.3912353515625,2
o,12.0,0,0,89.99993896484375,297.0897216796875,97.20111083984375,310.6834716796875,2
Puerto Rico Electric Power Authority (PREPA).,12.0,0,0,108.0,309.837646484375,349.8625793457031,323.906005859375,2
,12.0,0,0,126.0,332.4128723144531,131.490234375,345.7312316894531,2
generation shortfall.,12.0,0,0,144.0,359.9976501464844,253.20257568359375,374.0660095214844,2
o,12.0,0,0,90.0,383.42974853515625,97.201171875,397.02349853515625,2
,12.0,0,0,126.0,432.8528747558594,131.490234375,446.1712341308594,2
"dispatchable resources, and other factors.",12.0,0,0,144.0,460.4376525878906,362.58258056640625,474.5060119628906,2
,12.0,0,0,126.0,483.0728759765625,131.490234375,496.3912353515625,2
Eddystone units to run.,12.0,0,0,144.0,496.5576477050781,266.0425720214844,510.6260070800781,2
o,12.0,0,0,90.0,519.98974609375,97.201171875,533.58349609375,2
,12.0,0,0,126.0,555.3128662109375,131.490234375,568.6312255859375,2
