text,font_size,bold,italic,x0,y0,x1,y1,page
"benefits, lowering drug costs, and improving the",11.0,0,0,36.8223991394043,154.4932098388672,260.2510986328125,168.51820373535156,0
now and in the long run.,11.0,0,0,36.8223991394043,220.49327087402344,148.285400390625,234.5182647705078,0
law requires all Medicare prescription drug plans,11.0,1,0,36.8223991394043,259.851318359375,276.1471252441406,274.789306640625,0
(Medicare Part D plans) — including both stand-,11.0,1,0,36.8223991394043,273.05133056640625,267.0270690917969,287.98931884765625,0
Advantage plans with prescription drug coverage,11.0,1,0,36.8223991394043,299.45135498046875,276.6751708984375,314.38934326171875,0
installment payments instead of all at once at the,11.0,1,0,36.8223991394043,339.0513916015625,279.0951843261719,353.9893798828125,0
pharmacy,11.0,1,0,36.8223991394043,352.25140380859375,85.82740783691406,367.18939208984375,0
. This will be helpful for people with Medicare,11.0,0,0,85.82740783691406,352.493408203125,294.64691162109375,366.5184020996094,0
as not all enrollees may benefit from the program.,11.0,0,0,36.8223991394043,431.6934814453125,266.1141357421875,445.7184753417969,0
"Cap on Cost-Sharing Payments Program, established",11.0,0,0,36.8223991394043,471.29345703125,280.272216796875,485.3184814453125,0
the Medicare Prescription Payment Plan. External,11.0,0,0,36.8223991394043,497.6934814453125,265.6630859375,511.718505859375,0
"On August 21, 2023, CMS released draft guidance",11.0,0,0,36.8223991394043,550.4935302734375,260.93310546875,564.5184936523438,0
the requirements and parameters of the Medicare,11.0,0,0,36.8223991394043,576.8934936523438,266.07012939453125,590.91845703125,0
requests for public comment on key elements. CMS,11.0,0,0,36.8223991394043,603.2935180664062,273.19915771484375,617.3184814453125,0
additional program elements in early 2024. These,11.0,0,0,36.8223991394043,642.8934936523438,265.37811279296875,656.91845703125,0
guidance documents build upon the,11.0,0,0,36.8223991394043,656.093505859375,205.078369140625,670.1184692382812,0
technical,11.0,1,0,205.078369140625,655.8515014648438,251.96035766601562,670.7894897460938,0
memorandum,11.0,1,0,36.8223991394043,669.051513671875,105.68241119384766,683.989501953125,0
"CMS issued on July 17, 2023.",11.0,0,0,107.97041320800781,669.2935180664062,237.93533325195312,683.3184814453125,0
Q: What is the Medicare Prescription Payment,13.0,1,0,314.41119384765625,114.20317077636719,578.68701171875,131.857177734375,0
Plan?,13.0,1,0,314.41119384765625,129.8031463623047,348.8871765136719,147.4571533203125,0
The Medicare Prescription Payment Plan is a new,11.0,0,0,314.41119384765625,151.9930877685547,541.4697265625,166.01808166503906,0
program required under the Inflation Reduction Act,11.0,0,0,314.41119384765625,165.19309997558594,552.0298461914062,179.2180938720703,0
"while in the program. The draft part one guidance,",11.0,0,0,314.41119384765625,257.59320068359375,546.1007690429688,271.6181945800781,0
Q: What does the draft part one guidance,13.0,1,0,314.41119384765625,323.80322265625,551.1126098632812,341.45721435546875,0
include?,13.0,1,0,314.41119384765625,339.4032287597656,365.3062438964844,357.0572204589844,0
The draft part one guidance contains:,11.0,0,0,314.41119384765625,361.59320068359375,487.6038818359375,375.6181945800781,0
•,11.0,0,0,314.41119384765625,389.793212890625,319.9771728515625,403.8182067871094,0
Program calculations for the monthly payment,11.0,0,0,333.41119384765625,389.793212890625,550.1309814453125,403.8182067871094,0
amounts and detailed examples demonstrating the,11.0,0,0,333.41119384765625,404.79718017578125,570.3710327148438,418.82220458984375,0
calculations.,11.0,0,0,333.41119384765625,419.80120849609375,391.9421691894531,433.8262023925781,0
•,11.0,0,0,314.41119384765625,437.793212890625,319.9771728515625,451.8182067871094,0
Instructions for Part D sponsors on how to handle,11.0,0,0,333.41119384765625,437.793212890625,561.9327392578125,451.8182067871094,0
must be included in the monthly bill.,11.0,0,0,333.41119384765625,467.80120849609375,501.7112121582031,481.8262023925781,0
•,11.0,0,0,314.41119384765625,485.793212890625,319.9771728515625,499.8182067871094,0
Requirements for Part D sponsors to promptly,11.0,0,0,332.41119384765625,485.793212890625,544.86181640625,499.8182067871094,0
reimburse pharmacies the cost-sharing amount that,11.0,0,0,332.41119384765625,498.99322509765625,573.8260498046875,513.0181884765625,0
would otherwise have been collected from Medicare,11.0,0,0,332.41119384765625,512.1932373046875,573.5267333984375,526.2182006835938,0
Prescription Payment Plan participants.,11.0,0,0,332.41119384765625,525.3932495117188,515.0088500976562,539.418212890625,0
•,11.0,0,0,314.41119384765625,543.3932495117188,319.9771728515625,557.418212890625,0
A proposal for discussion on the claims processing,11.0,0,0,332.41119384765625,543.3932495117188,564.7168579101562,557.418212890625,0
workflow and a process for claims adjudication for,11.0,0,0,332.41119384765625,556.5932006835938,565.5517578125,570.6181640625,0
prescription drug transactions under the program,11.0,0,0,332.41119384765625,569.793212890625,562.438720703125,583.8181762695312,0
that ensures participants are charged $0 at the,11.0,0,0,332.41119384765625,582.9932250976562,548.074951171875,597.0181884765625,0
pharmacy.,11.0,0,0,332.41119384765625,596.1931762695312,383.49407958984375,610.2181396484375,0
•,11.0,0,0,314.41119384765625,614.1932373046875,319.9771728515625,628.2182006835938,0
Proposed thresholds for identification of Part D,11.0,0,0,332.41119384765625,614.1932373046875,550.4168090820312,628.2182006835938,0
and Part D sponsor requirements for notifying,11.0,0,0,332.41119384765625,640.5932006835938,544.3899536132812,654.6181640625,0
these individuals through the pharmacy about the,11.0,0,0,332.41119384765625,653.793212890625,564.8048706054688,667.8181762695312,0
program.,11.0,0,0,332.41119384765625,666.9932250976562,374.7611999511719,681.0181884765625,0
•,11.0,0,0,314.41119384765625,684.9931030273438,319.9771728515625,699.01806640625,0
A discussion on the program’s interaction with,11.0,0,0,332.41119384765625,684.9931030273438,546.4469604492188,699.01806640625,0
the Part D Low-Income Subsidy (LIS) program and,11.0,0,0,332.41119384765625,698.193115234375,562.0659790039062,712.2180786132812,0
Fact Sheet: Medicare,26.496000289916992,0,0,36.0,28.799821853637695,294.4922790527344,65.6822509765625,0
Prescription Payment Plan,26.496000289916992,0,0,36.0,56.80610656738281,362.165771484375,93.68853759765625,0
comment solicitation on how to ensure appropriate,11.0,0,0,54.0,33.77799987792969,292.4986572265625,47.803001403808594,1
outreach and education to enrollees who may be,11.0,0,0,54.0,46.97801208496094,280.45477294921875,61.003013610839844,1
