text,font_size,bold,italic,x0,y0,x1,y1,page
Reinforcement Learning,17.21540069580078,0,0,221.61898803710938,114.50898742675781,390.3816223144531,135.2535400390625,0
DeepReinforce Team,11.9552001953125,0,0,252.8599853515625,177.71905517578125,359.1416931152344,193.27276611328125,0
research@deepreinforce.ai,11.9552001953125,0,0,241.91497802734375,192.09744262695312,370.0866394042969,206.50344848632812,0
Project Page,11.9552001953125,0,0,283.93499755859375,216.98641967773438,343.8544616699219,231.39242553710938,0
Abstract,8.966400146484375,0,0,289.3179931640625,245.3282928466797,322.6819763183594,256.99359130859375,0
it delivers an average speedup of,9.055620193481445,0,0,81.5999984741211,360.71905517578125,201.2626495361328,371.5235595703125,0
×,8.966400146484375,0,0,201.2626495361328,362.037109375,210.7571563720703,377.59381103515625,0
17.7,9.055620193481445,0,0,210.76100158691406,360.396240234375,226.76602172851562,372.0615539550781,0
×,8.966400146484375,0,0,506.4658203125,362.037109375,515.961181640625,377.59381103515625,0
449,9.055620193481445,0,0,515.9650268554688,360.396240234375,529.6836547851562,372.0615539550781,0
.,9.055620193481445,0,0,529.6829833984375,360.71905517578125,531.9694213867188,371.5235595703125,0
×,8.966400146484375,0,0,505.6024169921875,372.9961242675781,515.0201416015625,388.5528259277344,0
17.8,8.876283645629883,0,0,515.0230102539062,371.3552551269531,530.4004516601562,383.02056884765625,0
"on H100,",9.055620193481445,0,0,81.5999984741211,382.6370544433594,115.640380859375,393.4415588378906,0
×,8.966400146484375,0,0,115.640380859375,383.9551086425781,125.11315155029297,399.5118103027344,0
19.0,9.055620193481445,0,0,125.11599731445312,382.3142395019531,141.1210174560547,393.97955322265625,0
"on RTX 3090,",9.055620193481445,0,0,141.1210174560547,382.6370544433594,195.469482421875,393.4415588378906,0
×,8.966400146484375,0,0,195.469482421875,383.9551086425781,204.94015502929688,399.5118103027344,0
16.5,9.055620193481445,0,0,204.9429931640625,382.3142395019531,220.94801330566406,393.97955322265625,0
"on L40,",9.055620193481445,0,0,220.94801330566406,382.6370544433594,251.69236755371094,393.4415588378906,0
×,8.966400146484375,0,0,251.69236755371094,383.9551086425781,261.1651611328125,399.5118103027344,0
14.7,9.055620193481445,0,0,261.1679992675781,382.3142395019531,277.1730651855469,393.97955322265625,0
"on H800, and",9.055620193481445,0,0,277.1730651855469,382.6370544433594,329.0155944824219,393.4415588378906,0
×,8.966400146484375,0,0,329.0155944824219,383.9551086425781,338.47515869140625,399.5118103027344,0
13.9,9.055620193481445,0,0,338.47900390625,382.3142395019531,354.48406982421875,393.97955322265625,0
on H20 despite being optimized specifically for,9.055620193481445,0,0,354.48406982421875,382.6370544433594,530.5531005859375,393.4415588378906,0
rising pressure on GPU computing resources.,8.966400146484375,0,0,81.5999984741211,514.1439819335938,244.4656982421875,524.948486328125,0
arXiv:2507.14111v1  [cs.AI]  18 Jul 2025,20.0,0,0,10.940000534057617,228.239990234375,37.619998931884766,563.760009765625,0
(1) Stage 1:,10.061732292175293,0,0,494.1568298339844,416.7449035644531,549.8775024414062,429.70623779296875,1
Supervised Fine-tuning with Data Augmentation,9.9126615524292,0,0,49.60599899291992,428.6999206542969,254.00624084472656,441.6612548828125,1
(2) Stage 2: Self-supervised Learning,10.061732292175293,0,0,49.27799987792969,452.60992431640625,212.99559020996094,465.5712585449219,1
(3) Stage 3: Contrastive Reinforcement Learning,9.997407913208008,0,0,49.27799987792969,476.5209045410156,258.28173828125,489.48223876953125,1
1,14.346199989318848,0,0,56.69300079345703,517.74267578125,63.8661003112793,536.4070434570312,1
Introduction,14.346199989318848,0,0,78.2123031616211,517.74267578125,156.0691375732422,536.4070434570312,1
extensive trial-and-error cycles.,9.962599754333496,0,0,56.69300079345703,592.3965454101562,182.42100524902344,604.4014892578125,1
Recent advances in LLMs [,9.862470626831055,0,0,56.69300079345703,610.3285522460938,163.46499633789062,622.33349609375,1
25,9.962599754333496,0,0,163.46400451660156,610.3285522460938,173.4265899658203,622.33349609375,1
",",9.862470626831055,0,0,173.427001953125,610.3285522460938,175.8678436279297,622.33349609375,1
24,9.962599754333496,0,0,175.8678436279297,610.3285522460938,188.04759216308594,622.33349609375,1
",",9.862470626831055,0,0,188.04800415039062,610.3285522460938,190.4888458251953,622.33349609375,1
