text,font_size,bold,italic,x0,y0,x1,y1,page
Home,16.19999885559082,1,0,51.97499084472656,85.79354095458984,97.88604736328125,107.34080505371094,0
Search,10.799999237060547,0,0,372.3152160644531,88.92069244384766,404.0555114746094,103.28553771972656,0
Categories,10.799999237060547,0,0,420.2507629394531,88.92069244384766,471.03570556640625,103.28553771972656,0
Archive,10.799999237060547,0,0,487.23394775390625,88.92069244384766,522.4954223632812,103.28553771972656,0
Tags,10.799999237060547,0,0,538.692138671875,88.92069244384766,559.5787353515625,103.28553771972656,0
Home,10.799999237060547,0,0,62.774993896484375,150.34568786621094,91.71843719482422,164.7105255126953,0
»,9.44999885559082,0,0,91.72616577148438,149.7774658203125,101.68576049804688,162.34671020507812,0
Fileformat.Blogs,10.799999237060547,0,0,101.69295501708984,150.34568786621094,178.1819610595703,164.7105255126953,0
Minecraft and MCPACK Files,26.999998092651367,1,0,62.774993896484375,164.5892333984375,423.2479553222656,200.5013427734375,0
"February 27, 2025 · 7 min · Shakeel Faiz",9.44999885559082,0,0,62.774993896484375,201.0774688720703,225.1891632080078,213.64671325683594,0
Last Updated,12.149999618530273,1,0,62.774993896484375,229.88890075683594,138.107177734375,246.04934692382812,0
": 27 Feb, 2025",12.149999618530273,0,0,138.11131286621094,229.88890075683594,212.0934295654297,246.04934692382812,0
What is Minecraft?,21.599998474121094,1,0,62.774993896484375,767.7913818359375,252.91403198242188,796.5210571289062,0
Products,9.44999885559082,0,0,276.6761474609375,50.84516143798828,313.9658508300781,61.40258026123047,0
Support,9.44999885559082,0,0,334.21990966796875,50.84516143798828,367.31219482421875,61.40258026123047,0
Websites,9.44999885559082,0,0,387.5765380859375,50.84516143798828,426.26275634765625,61.40258026123047,0
About,9.44999885559082,0,0,446.52301025390625,50.84516143798828,471.21429443359375,61.40258026123047,0
Minecraft,12.149999618530273,0,1,62.774993896484375,48.98895263671875,112.52591705322266,65.14939880371094,1
"alpha release in 2009 and full launch in 2011,",12.149999618530273,0,0,62.774993896484375,88.13897705078125,306.4422912597656,104.29942321777344,1
Minecraft,12.149999618530273,0,1,306.42889404296875,88.13897705078125,356.1798095703125,104.29942321777344,1
has become the best-selling video,12.149999618530273,0,0,356.18902587890625,88.13897705078125,542.824462890625,104.29942321777344,1
the key components enabling customizations in,12.149999618530273,0,0,62.774993896484375,146.18896484375,321.66619873046875,162.3494110107422,1
Minecraft,12.149999618530273,0,1,321.66912841796875,146.18896484375,371.4200439453125,162.3494110107422,1
is the,12.149999618530273,0,0,371.42926025390625,146.18896484375,406.85772705078125,162.3494110107422,1
MCPACK file format,12.149999618530273,0,0,406.86676025390625,146.18896484375,512.051025390625,162.3494110107422,1
",",12.149999618530273,0,0,512.061279296875,146.18896484375,514.6953735351562,162.3494110107422,1
The Open-Ended Nature of Minecraft,21.599998474121094,1,0,62.774993896484375,541.6663818359375,440.975341796875,570.3960571289062,1
Minecraft,12.149999618530273,0,1,62.774993896484375,586.9638671875,112.52591705322266,603.1243286132812,1
One of the game’s most notable features is,12.149999618530273,0,0,62.774993896484375,697.6639404296875,296.91668701171875,713.8244018554688,1
Redstone,12.149999618530273,1,0,296.91558837890625,697.6639404296875,350.01470947265625,713.8244018554688,1
", a material that allows players to",12.149999618530273,0,0,350.01910400390625,697.6639404296875,525.76806640625,713.8244018554688,1
"artificial intelligence, demonstrating",12.149999618530273,0,0,62.774993896484375,755.7138671875,257.5021057128906,771.8743286132812,1
Minecraft’s,12.149999618530273,0,1,257.49139404296875,755.7138671875,313.8038024902344,771.8743286132812,1
depth and flexibility.,12.149999618530273,0,0,313.81170654296875,755.7138671875,425.8808288574219,771.8743286132812,1
Game Modes,21.599998474121094,1,0,62.774993896484375,36.091552734375,195.61370849609375,64.82124328613281,2
Minecraft,12.149999618530273,0,1,62.774993896484375,80.7139892578125,112.52591705322266,96.87443542480469,2
Survival Mode,16.19999885559082,1,0,62.774993896484375,114.1436767578125,172.65243530273438,135.69094848632812,2
In,12.149999618530273,0,0,62.774993896484375,146.864013671875,76.21199035644531,163.0244598388672,2
Survival Mode,12.149999618530273,1,0,76.22225952148438,146.864013671875,158.6303253173828,163.0244598388672,2
The mode features both a,12.149999618530273,0,0,62.774993896484375,185.3389892578125,204.6253662109375,201.4994354248047,2
health bar,12.149999618530273,1,0,204.60935974121094,185.3389892578125,262.67083740234375,201.4994354248047,2
and a,12.149999618530273,0,0,262.6804504394531,185.3389892578125,299.0687561035156,201.4994354248047,2
hunger bar,12.149999618530273,1,0,299.0671691894531,185.3389892578125,362.153564453125,201.4994354248047,2
", requiring players to manage their",12.149999618530273,0,0,362.1585693359375,185.3389892578125,547.052978515625,201.4994354248047,2
food supply to sustain their health.,12.149999618530273,0,0,62.774993896484375,204.9139404296875,248.80116271972656,221.0743865966797,2
