text,font_size,bold,italic,x0,y0,x1,y1,page
Chapter 1: The Hidden Forest,11.039999961853027,1,0,72.02400207519531,74.18002319335938,204.71022033691406,85.22002410888672,0
it.,11.039999961853027,0,0,72.02400207519531,154.57998657226562,83.51985931396484,165.61997985839844,0
Milo and Tessa.,11.039999961853027,0,0,72.02400207519531,191.66000366210938,143.03585815429688,202.6999969482422,0
beneath their feet was soft.,11.039999961853027,0,0,72.02400207519531,265.6100158691406,197.54586791992188,276.6500244140625,0
chimes that seemed to float on the wind.,11.039999961853027,0,0,72.02400207519531,302.57000732421875,258.1458435058594,313.6100158691406,0
"""There must be a way to open it.""",11.039999961853027,0,0,72.02400207519531,481.0299987792969,224.4258575439453,492.07000732421875,0
"Hidden Forest, eager to uncover its secrets.",11.039999961853027,0,0,72.02400207519531,599.97998046875,267.505859375,611.02001953125,0
Chapter 2: The Lost Key to the Magic Realm,11.039999961853027,1,0,72.02400207519531,644.97998046875,269.78875732421875,656.02001953125,0
something shiny! I love shiny things!”,11.039999961853027,0,0,72.02400207519531,133.69998168945312,240.98587036132812,144.73997497558594,1
guiding them forward.,11.039999961853027,0,0,72.02400207519531,199.57998657226562,173.99586486816406,210.61997985839844,1
them.,11.039999961853027,0,0,72.02400207519531,318.5299987792969,101.03985595703125,329.57000732421875,1
crack,11.039999961853027,0,1,411.19000244140625,341.0899963378906,434.71173095703125,352.1300048828125,1
echoed through the,11.039999961853027,0,0,434.7099914550781,341.0899963378906,528.2459716796875,352.1300048828125,1
that trapped them in the clearing.,11.039999961853027,0,0,72.02400207519531,370.010009765625,225.62586975097656,381.0500183105469,1
take it unless they prove themselves worthy.”,11.039999961853027,0,0,72.02400207519531,466.510009765625,276.2658386230469,477.5500183105469,1
their deepest fears.,11.039999961853027,0,0,72.02400207519531,651.4599609375,161.15586853027344,662.5,1
shadow and chased it away.,11.039999961853027,0,0,72.02400207519531,125.66000366210938,198.505859375,136.6999969482422,2
laughing as the storm fizzled away.,11.039999961853027,0,0,72.02400207519531,177.13998413085938,228.98587036132812,188.1799774169922,2
courage. The Lost Key is yours.”,11.039999961853027,0,0,72.02400207519531,214.10000610351562,213.86585998535156,225.13999938964844,2
your journey will continue.”,11.039999961853027,0,0,72.02400207519531,288.04998779296875,197.66586303710938,299.0899963378906,2
