text,font_size,bold,italic,x0,y0,x1,y1,page
Sample Text PDF,11.9552001953125,1,0,133.76800537109375,121.17193603515625,239.95411682128906,138.2200469970703,0
Heading Example,9.962599754333496,1,0,133.76800537109375,141.87338256835938,222.4949188232422,156.0999755859375,0
Section 1: Introduction,9.962599754333496,1,0,133.76800537109375,191.69337463378906,251.16729736328125,205.9199676513672,0
This document serves as an example of a,9.962599754333496,0,0,133.41000366210938,210.14915466308594,317.5287780761719,224.2661590576172,0
text-based PDF file,9.962599754333496,1,0,317.5287780761719,210.08937072753906,421.6254577636719,224.3159637451172,0
. It includes,9.962599754333496,0,0,421.6300048828125,210.14915466308594,477.47039794921875,224.2661590576172,0
PDFs.,9.962599754333496,0,0,133.76800537109375,234.06015014648438,160.54747009277344,248.17715454101562,0
Section 2: Text Formatting,9.962599754333496,1,0,133.76800537109375,259.9103698730469,270.5943298339844,274.136962890625,0
•,9.962599754333496,0,0,145.9429931640625,278.36614990234375,153.6938934326172,292.483154296875,0
Bold Text:,9.962599754333496,1,0,153.6938934326172,278.3063659667969,211.8553466796875,292.532958984375,0
This is bold text.,9.962599754333496,0,0,211.8553466796875,278.36614990234375,291.666015625,292.483154296875,0
•,9.962599754333496,0,0,145.9429931640625,302.2761535644531,153.6938934326172,316.3931579589844,0
Italic Text:,9.962599754333496,0,1,153.6938934326172,302.29608154296875,206.625,316.3931579589844,0
This is italic text.,9.962599754333496,0,0,206.625,302.2761535644531,288.8967590332031,316.3931579589844,0
•,9.962599754333496,0,0,145.9429931640625,326.1871643066406,153.6938934326172,340.3041687011719,0
Bold & Italic Text:,9.962599754333496,1,1,153.6938934326172,325.9879150390625,254.3159942626953,340.4735412597656,0
This is bold and italic text.,9.962599754333496,0,0,254.3159942626953,326.1871643066406,378.3907470703125,340.3041687011719,0
•,9.962599754333496,0,0,145.9429931640625,350.09716796875,153.6938934326172,364.21417236328125,0
Monospace Text:,9.962599754333496,0,0,153.6938934326172,351.2030029296875,237.12046813964844,364.47320556640625,0
This is code-like text.,9.962599754333496,0,0,237.12046813964844,350.09716796875,335.7404479980469,364.21417236328125,0
• ~Strikethrough Text~,9.962599754333496,0,0,145.9429931640625,374.00714111328125,251.75540161132812,388.1241455078125,0
Section 3: Sample Paragraphs,9.962599754333496,1,0,133.76800537109375,399.8583679199219,284.751220703125,414.0849609375,0
varius nulla suscipit.,9.962599754333496,0,0,133.50900268554688,442.22412109375,222.82374572753906,456.34112548828125,0
Section 4: Lists,9.962599754333496,1,0,133.76800537109375,497.9623718261719,211.57591247558594,512.18896484375,0
Unordered List:,9.962599754333496,1,0,133.76800537109375,516.3583984375,213.39906311035156,530.5849609375,0
- Item 1,9.962599754333496,0,0,132.4429931640625,528.3731079101562,167.57110595703125,542.4901123046875,0
- Item 2,9.962599754333496,0,0,132.4429931640625,540.3291625976562,167.57110595703125,554.4461669921875,0
- Item 3,9.962599754333496,0,0,132.4429931640625,552.2841186523438,167.57110595703125,566.401123046875,0
Ordered List:,9.962599754333496,1,0,133.76800537109375,570.1573486328125,201.0952606201172,584.3839111328125,0
1. First item,9.962599754333496,0,0,133.27000427246094,582.172119140625,189.1103515625,596.2891235351562,0
2. Second item,9.962599754333496,0,0,133.5189971923828,594.1271362304688,198.82383728027344,608.244140625,0
3. Third item,9.962599754333496,0,0,133.5189971923828,606.0821533203125,193.32447814941406,620.1991577148438,0
Section 5: Table Example,9.962599754333496,1,0,133.76800537109375,631.932373046875,262.68408203125,646.158935546875,0
1,9.962599754333496,0,0,303.13299560546875,691.4071655273438,308.1142883300781,705.524169921875,0
Column 1,9.962599754333496,0,0,229.73800659179688,125.5311508178711,272.3580017089844,139.64816284179688,1
Column 2,9.962599754333496,0,0,284.3131103515625,125.5311508178711,326.9330749511719,139.64816284179688,1
Column 3,9.962599754333496,0,0,338.8882141113281,125.5311508178711,381.5082092285156,139.64816284179688,1
Row 1A,9.962599754333496,0,0,229.73800659179688,142.49215698242188,264.7366027832031,156.60916137695312,1
Row 1B,9.962599754333496,0,0,284.3131103515625,142.49215698242188,318.8932800292969,156.60916137695312,1
Row 1C,9.962599754333496,0,0,338.8882141113281,142.49215698242188,373.6078796386719,156.60916137695312,1
Row 2A,9.962599754333496,0,0,229.73800659179688,154.44815063476562,264.7366027832031,168.56515502929688,1
Row 2B,9.962599754333496,0,0,284.3131103515625,154.44815063476562,318.8932800292969,168.56515502929688,1
Row 2C,9.962599754333496,0,0,338.8882141113281,154.44815063476562,373.6078796386719,168.56515502929688,1
Row 3A,9.962599754333496,0,0,229.73800659179688,166.40316772460938,264.7366027832031,180.52017211914062,1
Row 3B,9.962599754333496,0,0,284.3131103515625,166.40316772460938,318.8932800292969,180.52017211914062,1
Row 3C,9.962599754333496,0,0,338.8882141113281,166.40316772460938,373.6078796386719,180.52017211914062,1
Section 6: Quote Example,9.962599754333496,1,0,133.76800537109375,200.42437744140625,265.71270751953125,214.65097045898438,1
text.”,9.962599754333496,0,0,158.6750030517578,230.8351593017578,182.1967010498047,244.95216369628906,1
Section 7: Conclusion,9.962599754333496,1,0,133.76800537109375,256.2743835449219,242.80868530273438,270.5009765625,1
content as needed.,9.962599754333496,0,0,133.76800537109375,286.6861572265625,214.06655883789062,300.80316162109375,1
Sample Text PDF,11.9552001953125,1,0,133.76800537109375,311.81195068359375,239.95411682128906,328.86004638671875,1
Heading Example,9.962599754333496,1,0,133.76800537109375,332.51336669921875,222.4949188232422,346.7399597167969,1
Section 1: Introduction,9.962599754333496,1,0,133.76800537109375,381.9233703613281,251.16729736328125,396.14996337890625,1
This document serves as an example of a,9.962599754333496,0,0,133.41000366210938,400.379150390625,317.5287780761719,414.49615478515625,1
text-based PDF file,9.962599754333496,1,0,317.5287780761719,400.3193664550781,421.6254577636719,414.54595947265625,1
. It includes,9.962599754333496,0,0,421.6300048828125,400.379150390625,477.47039794921875,414.49615478515625,1
PDFs.,9.962599754333496,0,0,133.76800537109375,424.28912353515625,160.54747009277344,438.4061279296875,1
Section 2: Text Formatting,9.962599754333496,1,0,133.76800537109375,449.7283630371094,270.5943298339844,463.9549560546875,1
•,9.962599754333496,0,0,145.9429931640625,468.18414306640625,153.6938934326172,482.3011474609375,1
Bold Text:,9.962599754333496,1,0,153.6938934326172,468.1243591308594,211.8553466796875,482.3509521484375,1
This is bold text.,9.962599754333496,0,0,211.8553466796875,468.18414306640625,291.666015625,482.3011474609375,1
•,9.962599754333496,0,0,145.9429931640625,492.09515380859375,153.6938934326172,506.212158203125,1
Italic Text:,9.962599754333496,0,1,153.6938934326172,492.1150817871094,206.625,506.212158203125,1
